태양광발전시설명,소재지도로명주소,소재지지번주소,위도,경도,설치상세위치구분명,가동상태구분명,설비용량,공급전압,주파수,설치연도,세부용도,허가일자,허가기관,설치면적,데이터기준일자
영화 태양광발전소,,"경상남도 하동군 양보면 운암리 883, 884",,,,정상가동,19.24,380,60,2020,,,경상남도 하동군청,,2023-12-27
부귀 태양광발전소,,경상남도 하동군 양보면 운암리 883,35.0451755920557,127.838171802238,,정상가동,19.24,380,60,2020,,,경상남도 하동군청,,2023-12-27
보신정 태양광발전소,,"경상남도 하동군 하동읍 화심리 976, 977, 978, 978-3",,,,정상가동,87.57,380,60,2020,,,경상남도 하동군청,,2023-12-27
두양2호 태양광발전소,,경상남도 하동군 옥종면 두양리 779,35.2346651994126,127.870317721384,,정상가동,77.2,380,60,2020,,,경상남도 하동군청,,2023-12-27
두양1호 태양광발전소,,경상남도 하동군 옥종면 두양리 778,35.2344969969327,127.870783789763,,정상가동,90.48,380,60,2020,,,경상남도 하동군청,,2023-12-27
재규2호 태양광발전소,,경상남도 하동군 양보면 운암리 155-12,35.0465127178238,127.845500246506,,정상가동,14.8,220,60,2020,,,경상남도 하동군청,,2023-12-27
두양중공업 태양광발전소,,경상남도 하동군 진교면 백련리 330-3,35.032736286385,127.877544499782,,정상가동,165.76,380,60,2020,,,경상남도 하동군청,,2023-12-27
악양꾸러미 발전소,,"경상남도 하동군 악양면 신성리 1053-2, 1053-7",,,,정상가동,49.92,380,60,2020,,,경상남도 하동군청,,2023-12-27
용포마을회관 태양광발전소,,경상남도 하동군 금성면 고포리 543-60,34.9629347092394,127.782535600637,,정상가동,10.08,380,60,2020,,,경상남도 하동군청,,2023-12-27
맘스터치 태양광발전소,경상남도 하동군 진교면 진교시장길 17-11,,35.0267099449009,127.905233279449,,정상가동,28.8,380,60,2020,,,경상남도 하동군청,,2023-12-27
경안 태양광발전소,,경상남도 하동군 적량면 동산리 1104,35.0776485456484,127.770485527532,,정상가동,201.69,380,60,2020,,,경상남도 하동군청,,2023-12-27
현종 태양광발전소,,"경상남도 하동군 악양면 축지리 1026-1,1026-5, 1027",,,,정상가동,151.32,380,60,2020,,,경상남도 하동군청,,2023-12-27
수헌2 태양광발전소,,"경상남도 하동군 악양면 신성리 178, 179",,,,정상가동,62.44,380,60,2020,,,경상남도 하동군청,,2023-12-27
동길 태양광발전소,,경상남도 하동군 악양면 신성리 167-6,35.1519646578832,127.722301085837,,정상가동,77.61,380,60,2020,,,경상남도 하동군청,,2023-12-27
밤골2 태양광발전소,,경상남도 하동군 적량면 관리 736,35.0851397116328,127.758921064954,,정상가동,98.92,380,60,2020,,,경상남도 하동군청,,2023-12-27
청도마을회 태양광발전소,,경상남도 하동군 금성면 갈사리 924-35,34.9499907405524,127.791006646907,,정상가동,10.08,220,60,2020,,,경상남도 하동군청,,2023-12-27
형술 태양광발전소,,경상남도 하동군 진교면 고룡리  566-4,35.0123101137103,127.898062076415,,정상가동,19.96,380,60,2020,,,경상남도 하동군청,,2023-12-27
거성2 태양광발전소,,경상남도 하동군 고전면 범아리 904-1,35.0211944443368,127.801009046011,,정상가동,11.7,380,60,2020,,,경상남도 하동군청,,2023-12-27
현옥 태양광발전소,,경상남도 하동군 진교면 고룡리 259-3,35.0200647674402,127.90048937053,,정상가동,99.45,380,60,2020,,,경상남도 하동군청,,2023-12-27
구산2 태양광발전소,,경상남도 하동군 악양면 축지리 496,35.1454630064907,127.708152141819,,정상가동,56.21,380,60,2020,,,경상남도 하동군청,,2023-12-27
구산1 태양광발전소,,경상남도 하동군 악양면 축지리 506,35.1454958611695,127.707681443934,,정상가동,37.05,380,60,2020,,,경상남도 하동군청,,2023-12-27
하중대 태양광발전소,,경상남도 하동군 악양면 중대리 582,35.1768376799925,127.720080700907,,정상가동,19.24,380,60,2020,,,경상남도 하동군청,,2023-12-27
종철 태양광발전소,,경상남도 하동군 고전면 범아리 904-1,35.0211944443368,127.801009046011,,정상가동,98.28,380,60,2020,,,경상남도 하동군청,,2023-12-27
큰 골 태양광발전소,,경상남도 하동군 고전면 범아리 904-1,35.0211944443368,127.801009046011,,정상가동,74.7,380,60,2020,,,경상남도 하동군청,,2023-12-27
세서 태양광발전소,,경상남도 하동군 고전면 범아리 904-1,35.0211944443368,127.801009046011,,정상가동,98.28,380,60,2020,,,경상남도 하동군청,,2023-12-27
현석 태양광발전소,,경상남도 하동군 악양면 신흥리 739-10,35.1645581245748,127.716502146025,,정상가동,78.0,380,60,2020,,,경상남도 하동군청,,2023-12-27
대환 태양광발전소,,경상남도 하동군 금성면 가덕리 97,34.9703510981852,127.811538672661,,정상가동,29.25,380,60,2020,,,경상남도 하동군청,,2023-12-27
명선마을회 태양광발전소,경상남도 하동군 금성면 명선길 57-10,,34.9537545303183,127.777412671752,,정상가동,10.08,380,60,2020,,,경상남도 하동군청,,2023-12-27
신도마을회 태양광발전소,경상남도 하동군 고전면 명교길 74-16,,35.0349100832822,127.84768311209,,정상가동,15.12,380,60,2020,,,경상남도 하동군청,,2023-12-27
신평마을회 태양광발전소,경상남도 하동군 옥종면 덕천로 11-3,,35.1829770955494,127.880120343261,,정상가동,10.08,380,60,2020,,,경상남도 하동군청,,2023-12-27
연막마을회 태양광발전소,경상남도 하동군 금성면 금성로 598-2,,34.9433361370678,127.786499799792,,정상가동,10.08,380,60,2020,,,경상남도 하동군청,,2023-12-27
운곡 태양광발전소,,경상남도 하동군 옥종면 청룡리 789-1,35.1851704476719,127.860759370113,,정상가동,49.14,380,60,2020,,,경상남도 하동군청,,2023-12-27
하동화력 6호기 태양광발전소,,"경상남도 하동군 금성면 가덕리 1321, 309",,,,정상가동,997.56,22900,60,2020,,,경상남도 하동군청,,2023-12-27
밤시 태양광발전소,경상남도 하동군 고전면 명교길 74-16,,35.0349100832822,127.84768311209,,정상가동,99.45,380,60,2020,,,경상남도 하동군청,,2023-12-27
성수 태양광발전소,,경상남도 하동군 옥종면 청룡리 789-1,35.1851704476719,127.860759370113,,정상가동,49.14,380,60,2020,,,경상남도 하동군청,,2023-12-27
용포마을회 태양광발전소,경상남도 하동군 금성면 금성로 290-20,,34.9631201990688,127.782215352432,,정상가동,11.52,380,60,2020,,,경상남도 하동군청,,2023-12-27
금성 태양광발전소,,경상남도 하동군 금성면 궁항리 1393,34.9608307993324,127.790614607387,,정상가동,59.29,380,60,2020,,,경상남도 하동군청,,2023-12-27
객길마을회 태양광발전소,경상남도 하동군 금성면 금성로 290-20,"경상남도 하동군 금성면 궁항리 1351-1,1351-2,1351-3,1351-4,1351-16, 1351-17",34.9631201990688,127.782215352432,,정상가동,50.4,380,60,2020,,,경상남도 하동군청,,2023-12-27
무열네 태양광발전소,,"경상남도 하동군 양보면 지례리 198-3,198-4",,,,정상가동,97.28,380,60,2020,,,경상남도 하동군청,,2023-12-27
종욱네 태양광발전소,,"경상남도 하동군 양보면 지례리 198-1,198-2",,,,정상가동,97.28,380,60,2020,,,경상남도 하동군청,,2023-12-27
로젠2호 태양광발전소,경상남도 하동군 하동읍 화심길 15,,35.0810629923671,127.738176560997,,정상가동,27.375,380,60,2020,,,경상남도 하동군청,,2023-12-27
파시1호 태양광발전소,경상남도 하동군 옥종면 세종태실로 677-15,,35.1640417116747,127.887909764015,,정상가동,199.8,380,60,2020,,,경상남도 하동군청,,2023-12-27
원재 태양광발전소,,"경상남도 하동군 양보면 장암리 6-7, 6-23",,,,정상가동,98.28,380,60,2020,,,경상남도 하동군청,,2023-12-27
감사 태양광발전소,,"경상남도 하동군 양보면 장암리 8, 산6-9",35.0750512878777,127.843525882942,,정상가동,99.6,380,60,2020,,,경상남도 하동군청,,2023-12-27
하동 태양광발전소,,경상남도 하동군 진교면 관곡리 613,35.0643994822345,127.890660661234,,정상가동,312.62,380,60,2020,,,경상남도 하동군청,,2023-12-27
